Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL0000497,C0017852,V0017852,10000,06-01-2025,1
CL0000498,C0017853,V0017853,10000,06-01-2025,1
CL0000499,C0017854,V0017854,10000,06-01-2025,1
CL0000500,C0017855,V0017855,10000,06-01-2025,1
CL0000501,C0017856,V0017856,10000,06-01-2025,1
CL0000502,C0017857,V0017857,10000,06-01-2025,1
CL0000503,C0017858,V0017858,10000,06-01-2025,1
CL0000504,C0017859,V0017859,10000,06-01-2025,1
CL0000505,C0017860,V0017860,10000,06-01-2025,1
CL0000506,C0017861,V0017861,10000,06-01-2025,1
CL0000507,C0017862,V0017862,10000,06-01-2025,1
CL0000508,C0017863,V0017863,10000,06-01-2025,1
CL0000509,C0017864,V0017864,10000,06-01-2025,1
CL0000510,C0017865,V0017865,10000,06-01-2025,1
CL0000511,C0017866,V0017866,10000,06-01-2025,1
CL0000512,C0017867,V0017867,10000,06-01-2025,1
CL0000513,C0017868,V0017868,10000,06-01-2025,1
CL0000514,C0017869,V0017869,10000,06-01-2025,1
CL0000515,C0017870,V0017870,10000,06-01-2025,1
CL0000516,C0017871,V0017871,10000,06-01-2025,1
CL0000517,C0017872,V0017872,10000,06-01-2025,1
CL0000518,C0017873,V0017873,10000,06-01-2025,1
CL0000519,C0017874,V0017874,10000,06-01-2025,1
CL0000520,C0017875,V0017875,10000,06-01-2025,1
CL0000521,C0017876,V0017876,10000,06-01-2025,1
CL0000522,C0017877,V0017877,10000,06-01-2025,1
CL0000523,C0017878,V0017878,10000,06-01-2025,1
CL0000524,C0017879,V0017879,10000,06-01-2025,1
CL0000525,C0017880,V0017880,10000,06-01-2025,1
CL0000526,C0017881,V0017881,10000,06-01-2025,1
CL0000527,C0017882,V0017882,10000,06-01-2025,1
CL0000528,C0017883,V0017883,10000,06-01-2025,1
CL0000529,C0017884,V0017884,10000,06-01-2025,1
CL0000530,C0017885,V0017885,10000,06-01-2025,1
CL0000531,C0017886,V0017886,10000,06-01-2025,1
CL0000532,C0017887,V0017887,10000,06-01-2025,1
CL0000533,C0017888,V0017888,10000,06-01-2025,1
CL0000534,C0017889,V0017889,10000,06-01-2025,1
CL0000535,C0017890,V0017890,10000,06-01-2025,1
CL0000536,C0017891,V0017891,10000,06-01-2025,1
CL0000537,C0017892,V0017892,10000,06-01-2025,1
CL0000538,C0017893,V0017893,10000,06-01-2025,1
CL0000539,C0017894,V0017894,10000,06-01-2025,1
CL0000540,C0017895,V0017895,10000,06-01-2025,1
CL0000541,C0017896,V0017896,10000,06-01-2025,1
CL0000542,C0017897,V0017897,10000,06-01-2025,1
CL0000543,C0017898,V0017898,10000,06-01-2025,1
CL0000544,C0017899,V0017899,10000,06-01-2025,1
CL0000545,C0017900,V0017900,10000,06-01-2025,1
CL0000546,C0017901,V0017901,10000,06-01-2025,1
CL0000547,C0017902,V0017902,10000,06-01-2025,1
CL0000548,C0017903,V0017903,10000,06-01-2025,1
CL0000549,C0017904,V0017904,10000,06-01-2025,1
CL0000550,C0017905,V0017905,10000,06-01-2025,1
CL0000551,C0017906,V0017906,10000,06-01-2025,1
CL0000552,C0017907,V0017907,10000,06-01-2025,1
CL0000553,C0017908,V0017908,10000,06-01-2025,1
CL0000554,C0017909,V0017909,10000,06-01-2025,1
CL0000555,C0017910,V0017910,10000,06-01-2025,1
CL0000556,C0017911,V0017911,10000,06-01-2025,1
CL0000557,C0017912,V0017912,10000,06-01-2025,1
CL0000558,C0017913,V0017913,10000,06-01-2025,1
CL0000559,C0017914,V0017914,10000,06-01-2025,1
CL0000560,C0017915,V0017915,10000,06-01-2025,1
CL0000561,C0017916,V0017916,10000,06-01-2025,1
CL0000562,C0017917,V0017917,10000,06-01-2025,1
CL0000563,C0017918,V0017918,10000,06-01-2025,1
CL0000564,C0017919,V0017919,10000,06-01-2025,1
CL0000565,C0017920,V0017920,10000,06-01-2025,1
CL0000566,C0017921,V0017921,10000,06-01-2025,1
CL0000567,C0017922,V0017922,10000,06-01-2025,1
CL0000568,C0017923,V0017923,10000,06-01-2025,1
CL0000569,C0017924,V0017924,10000,06-01-2025,1
CL0000570,C0017925,V0017925,10000,06-01-2025,1
CL0000571,C0017926,V0017926,10000,06-01-2025,1
CL0000572,C0017927,V0017927,10000,06-01-2025,1
CL0000573,C0017928,V0017928,10000,06-01-2025,1
CL0000574,C0017929,V0017929,10000,06-01-2025,1
CL0000575,C0017930,V0017930,10000,06-01-2025,1
CL0000576,C0017931,V0017931,10000,06-01-2025,1
CL0000577,C0017932,V0017932,10000,06-01-2025,1
CL0000578,C0017933,V0017933,10000,06-01-2025,1
CL0000579,C0017934,V0017934,10000,06-01-2025,1
CL0000580,C0017935,V0017935,10000,06-01-2025,1
CL0000581,C0017936,V0017936,10000,06-01-2025,1
CL0000582,C0017937,V0017937,10000,06-01-2025,1
CL0000583,C0017938,V0017938,10000,06-01-2025,1
CL0000584,C0017939,V0017939,10000,06-01-2025,1
CL0000585,C0017940,V0017940,10000,06-01-2025,1
CL0000586,C0017941,V0017941,10000,06-01-2025,1
CL0000587,C0017942,V0017942,10000,06-01-2025,1
CL0000588,C0017943,V0017943,10000,06-01-2025,1
CL0000589,C0017944,V0017944,10000,06-01-2025,1
CL0000590,C0017945,V0017945,10000,06-01-2025,1
CL0000591,C0017946,V0017946,10000,06-01-2025,1
CL0000592,C0017947,V0017947,10000,06-01-2025,1
CL0000593,C0017948,V0017948,10000,06-01-2025,1
CL0000594,C0017949,V0017949,10000,06-01-2025,1
CL0000595,C0017950,V0017950,10000,06-01-2025,1
CL0000596,C0017951,V0017951,10000,06-01-2025,1
CL0000597,C0017952,V0017952,10000,06-01-2025,1
CL0000598,C0017953,V0017953,10000,06-01-2025,1
CL0000599,C0017954,V0017954,10000,06-01-2025,1
CL0000600,C0017955,V0017955,10000,06-01-2025,1
CL0000601,C0017956,V0017956,10000,06-01-2025,1
CL0000602,C0017957,V0017957,10000,06-01-2025,1
CL0000603,C0017958,V0017958,10000,06-01-2025,1
CL0000604,C0017959,V0017959,10000,06-01-2025,1
CL0000605,C0017960,V0017960,10000,06-01-2025,1
CL0000606,C0017961,V0017961,10000,06-01-2025,1
CL0000607,C0017962,V0017962,10000,06-01-2025,1
CL0000608,C0017963,V0017963,10000,06-01-2025,1
CL0000609,C0017964,V0017964,10000,06-01-2025,1
CL0000610,C0017965,V0017965,10000,06-01-2025,1
CL0000611,C0017966,V0017966,10000,06-01-2025,1
CL0000612,C0017967,V0017967,10000,06-01-2025,1
CL0000613,C0017968,V0017968,10000,06-01-2025,1
CL0000614,C0017969,V0017969,10000,06-01-2025,1
CL0000615,C0017970,V0017970,10000,06-01-2025,1
CL0000616,C0017971,V0017971,10000,06-01-2025,1
CL0000617,C0017972,V0017972,10000,06-01-2025,1
CL0000618,C0017973,V0017973,10000,06-01-2025,1
CL0000619,C0017974,V0017974,10000,06-01-2025,1
CL0000620,C0017975,V0017975,10000,06-01-2025,1
CL0000621,C0017976,V0017976,10000,06-01-2025,1
CL0000622,C0017977,V0017977,10000,06-01-2025,1
CL0000623,C0017978,V0017978,10000,06-01-2025,1
CL0000624,C0017979,V0017979,10000,06-01-2025,1
CL0000625,C0017980,V0017980,10000,06-01-2025,1
CL0000626,C0017981,V0017981,10000,06-01-2025,1
CL0000627,C0017982,V0017982,10000,06-01-2025,1
CL0000628,C0017983,V0017983,10000,06-01-2025,1
CL0000629,C0017984,V0017984,10000,06-01-2025,1
CL0000630,C0017985,V0017985,10000,06-01-2025,1
CL0000631,C0017986,V0017986,10000,06-01-2025,1
CL0000632,C0017987,V0017987,10000,06-01-2025,1
CL0000633,C0017988,V0017988,10000,06-01-2025,1
CL0000634,C0017989,V0017989,10000,06-01-2025,1
CL0000635,C0017990,V0017990,10000,06-01-2025,1
CL0000636,C0017991,V0017991,10000,06-01-2025,1
CL0000637,C0017992,V0017992,10000,06-01-2025,1
CL0000638,C0017993,V0017993,10000,06-01-2025,1
CL0000639,C0017994,V0017994,10000,06-01-2025,1
CL0000640,C0017995,V0017995,10000,06-01-2025,1
CL0000641,C0017996,V0017996,10000,06-01-2025,1
CL0000642,C0017997,V0017997,10000,06-01-2025,1
CL0000643,C0017998,V0017998,10000,06-01-2025,1
CL0000644,C0017999,V0017999,10000,06-01-2025,1
CL0000645,C0018000,V0018000,10000,06-01-2025,1
CL0000646,C0018001,V0018001,10000,06-01-2025,1
CL0000647,C0018002,V0018002,10000,06-01-2025,1
CL0000648,C0018003,V0018003,10000,06-01-2025,1
CL0000649,C0018004,V0018004,10000,06-01-2025,1
CL0000650,C0018005,V0018005,10000,06-01-2025,1
CL0000651,C0018006,V0018006,10000,06-01-2025,1
CL0000652,C0018007,V0018007,10000,06-01-2025,1
CL0000653,C0018008,V0018008,10000,06-01-2025,1
CL0000654,C0018009,V0018009,10000,06-01-2025,1
CL0000655,C0018010,V0018010,10000,06-01-2025,1
CL0000656,C0018011,V0018011,10000,06-01-2025,1
CL0000657,C0018012,V0018012,10000,06-01-2025,1
CL0000658,C0018013,V0018013,10000,06-01-2025,1
CL0000659,C0018014,V0018014,10000,06-01-2025,1
CL0000660,C0018015,V0018015,10000,06-01-2025,1
CL0000661,C0018016,V0018016,10000,06-01-2025,1
CL0000662,C0018017,V0018017,10000,06-01-2025,1
CL0000663,C0018018,V0018018,10000,06-01-2025,1
CL0000664,C0018019,V0018019,10000,06-01-2025,1
CL0000665,C0018020,V0018020,10000,06-01-2025,1
CL0000666,C0018021,V0018021,10000,06-01-2025,1
CL0000667,C0018022,V0018022,10000,06-01-2025,1
CL0000668,C0018023,V0018023,10000,06-01-2025,1
CL0000669,C0018024,V0018024,10000,06-01-2025,1
CL0000670,C0018025,V0018025,10000,06-01-2025,1
CL0000671,C0018026,V0018026,10000,06-01-2025,1
CL0000672,C0018027,V0018027,10000,06-01-2025,1
CL0000673,C0018028,V0018028,10000,06-01-2025,1
CL0000674,C0018029,V0018029,10000,06-01-2025,1
CL0000675,C0018030,V0018030,10000,06-01-2025,1
CL0000676,C0018031,V0018031,10000,06-01-2025,1
CL0000677,C0018032,V0018032,10000,06-01-2025,1
CL0000678,C0018033,V0018033,10000,06-01-2025,1
CL0000679,C0018034,V0018034,10000,06-01-2025,1
CL0000680,C0018035,V0018035,10000,06-01-2025,1
CL0000681,C0018036,V0018036,10000,06-01-2025,1
CL0000682,C0018037,V0018037,10000,06-01-2025,1
CL0000683,C0018038,V0018038,10000,06-01-2025,1
CL0000684,C0018039,V0018039,10000,06-01-2025,1
CL0000685,C0018040,V0018040,10000,06-01-2025,1
CL0000686,C0018041,V0018041,10000,06-01-2025,1
CL0000687,C0018042,V0018042,10000,06-01-2025,1
CL0000688,C0018043,V0018043,10000,06-01-2025,1
CL0000689,C0018044,V0018044,10000,06-01-2025,1
CL0000690,C0018045,V0018045,10000,06-01-2025,1
CL0000691,C0018046,V0018046,10000,06-01-2025,1
CL0000692,C0018047,V0018047,10000,06-01-2025,1
CL0000693,C0018048,V0018048,10000,06-01-2025,1
CL0000694,C0018049,V0018049,10000,06-01-2025,1
CL0000695,C0018050,V0018050,10000,06-01-2025,1
CL0000696,C0018051,V0018051,10000,06-01-2025,1
CL0000697,C0018052,V0018052,10000,06-01-2025,1
CL0000698,C0018053,V0018053,10000,06-01-2025,1
CL0000699,C0018054,V0018054,10000,06-01-2025,1
CL0000700,C0018055,V0018055,10000,06-01-2025,1
CL0000701,C0018056,V0018056,10000,06-01-2025,1
CL0000702,C0018057,V0018057,10000,06-01-2025,1
CL0000703,C0018058,V0018058,10000,06-01-2025,1
CL0000704,C0018059,V0018059,10000,06-01-2025,1
CL0000705,C0018060,V0018060,10000,06-01-2025,1
CL0000706,C0018061,V0018061,10000,06-01-2025,1
CL0000707,C0018062,V0018062,10000,06-01-2025,1
CL0000708,C0018063,V0018063,10000,06-01-2025,1
CL0000709,C0018064,V0018064,10000,06-01-2025,1
CL0000710,C0018065,V0018065,10000,06-01-2025,1
CL0000711,C0018066,V0018066,10000,06-01-2025,1
CL0000712,C0018067,V0018067,10000,06-01-2025,1
CL0000713,C0018068,V0018068,10000,06-01-2025,1
CL0000714,C0018069,V0018069,10000,06-01-2025,1
CL0000715,C0018070,V0018070,10000,06-01-2025,1
CL0000716,C0018071,V0018071,10000,06-01-2025,1
CL0000717,C0018072,V0018072,10000,06-01-2025,1
CL0000718,C0018073,V0018073,10000,06-01-2025,1
CL0000719,C0018074,V0018074,10000,06-01-2025,1
CL0000720,C0018075,V0018075,10000,06-01-2025,1
CL0000721,C0018076,V0018076,10000,06-01-2025,1
CL0000722,C0018077,V0018077,10000,06-01-2025,1
CL0000723,C0018078,V0018078,10000,06-01-2025,1
CL0000724,C0018079,V0018079,10000,06-01-2025,1
CL0000725,C0018080,V0018080,10000,06-01-2025,1
CL0000726,C0018081,V0018081,10000,06-01-2025,1
CL0000727,C0018082,V0018082,10000,06-01-2025,1
CL0000728,C0018083,V0018083,10000,06-01-2025,1
CL0000729,C0018084,V0018084,10000,06-01-2025,1
CL0000730,C0018085,V0018085,10000,06-01-2025,1
CL0000731,C0018086,V0018086,10000,06-01-2025,1
CL0000732,C0018087,V0018087,10000,06-01-2025,1
CL0000733,C0018088,V0018088,10000,06-01-2025,1
CL0000734,C0018089,V0018089,10000,06-01-2025,1
CL0000735,C0018090,V0018090,10000,06-01-2025,1
CL0000736,C0018091,V0018091,10000,06-01-2025,1
CL0000737,C0018092,V0018092,10000,06-01-2025,1
CL0000738,C0018858,V0018858,10000,06-01-2025,1
CL0000739,C0018859,V0018859,10000,06-01-2025,1
CL0000740,C0018860,V0018860,10000,06-01-2025,1
CL0000741,C0018861,V0018861,10000,06-01-2025,1
CL0000742,C0018862,V0018862,10000,06-01-2025,1
CL0000743,C0018863,V0018863,10000,06-01-2025,1
CL0000744,C0018864,V0018864,10000,06-01-2025,1
CL0000745,C0018865,V0018865,10000,06-01-2025,1
CL0000746,C0018866,V0018866,10000,06-01-2025,1
CL0000747,C0018867,V0018867,10000,06-01-2025,1
CL0000748,C0018868,V0018868,10000,06-01-2025,1
CL0000749,C0018869,V0018869,10000,06-01-2025,1
CL0000750,C0018870,V0018870,10000,06-01-2025,1
CL0000751,C0018871,V0018871,10000,06-01-2025,1
CL0000752,C0018872,V0018872,10000,06-01-2025,1
CL0000753,C0018873,V0018873,10000,06-01-2025,1
CL0000754,C0018874,V0018874,10000,06-01-2025,1
CL0000755,C0018875,V0018875,10000,06-01-2025,1
CL0000756,C0018876,V0018876,10000,06-01-2025,1
CL0000757,C0018877,V0018877,10000,06-01-2025,1
CL0000758,C0018878,V0018878,10000,06-01-2025,1
CL0000759,C0018879,V0018879,10000,06-01-2025,1
CL0000760,C0018880,V0018880,10000,06-01-2025,1
CL0000761,C0018881,V0018881,10000,06-01-2025,1
CL0000762,C0018882,V0018882,10000,06-01-2025,1
CL0000763,C0018883,V0018883,10000,06-01-2025,1
CL0000764,C0018884,V0018884,10000,06-01-2025,1
CL0000765,C0018885,V0018885,10000,06-01-2025,1
CL0000766,C0018886,V0018886,10000,06-01-2025,1
CL0000767,C0018887,V0018887,10000,06-01-2025,1
CL0000768,C0018888,V0018888,10000,06-01-2025,1
CL0000769,C0018889,V0018889,10000,06-01-2025,1
CL0000770,C0018890,V0018890,10000,06-01-2025,1
CL0000771,C0018891,V0018891,10000,06-01-2025,1
CL0000772,C0018892,V0018892,10000,06-01-2025,1
CL0000773,C0018893,V0018893,10000,06-01-2025,1
CL0000774,C0018894,V0018894,10000,06-01-2025,1
CL0000775,C0018895,V0018895,10000,06-01-2025,1
CL0000776,C0018896,V0018896,10000,06-01-2025,1
CL0000777,C0018897,V0018897,10000,06-01-2025,1
CL0000778,C0018898,V0018898,10000,06-01-2025,1
CL0000779,C0018899,V0018899,10000,06-01-2025,1
CL0000780,C0018900,V0018900,10000,06-01-2025,1
CL0000781,C0018901,V0018901,10000,06-01-2025,1
CL0000782,C0018902,V0018902,10000,06-01-2025,1
CL0000783,C0018903,V0018903,10000,06-01-2025,1
CL0000784,C0018904,V0018904,10000,06-01-2025,1
CL0000785,C0018905,V0018905,10000,06-01-2025,1
CL0000786,C0018906,V0018906,10000,06-01-2025,1
CL0000787,C0018907,V0018907,10000,06-01-2025,1
CL0000788,C0018908,V0018908,10000,06-01-2025,1
CL0000789,C0018909,V0018909,10000,06-01-2025,1
CL0000790,C0018910,V0018910,10000,06-01-2025,1
CL0000791,C0018911,V0018911,10000,06-01-2025,1
CL0000792,C0018912,V0018912,10000,06-01-2025,1
CL0000793,C0018913,V0018913,10000,06-01-2025,1
CL0000794,C0018914,V0018914,10000,06-01-2025,1
CL0000795,C0018915,V0018915,10000,06-01-2025,1
CL0000796,C0018916,V0018916,10000,06-01-2025,1
CL0000797,C0018917,V0018917,10000,06-01-2025,1
CL0000798,C0018918,V0018918,10000,06-01-2025,1
CL0000799,C0018919,V0018919,10000,06-01-2025,1
CL0000800,C0018920,V0018920,10000,06-01-2025,1
CL0000801,C0018921,V0018921,10000,06-01-2025,1
CL0000802,C0018922,V0018922,10000,06-01-2025,1
CL0000803,C0018923,V0018923,10000,06-01-2025,1
CL0000804,C0018924,V0018924,10000,06-01-2025,1
CL0000805,C0018925,V0018925,10000,06-01-2025,1
CL0000806,C0018926,V0018926,10000,06-01-2025,1
CL0000807,C0018927,V0018927,10000,06-01-2025,1
CL0000808,C0018928,V0018928,10000,06-01-2025,1
CL0000809,C0018929,V0018929,10000,06-01-2025,1
CL0000810,C0018930,V0018930,10000,06-01-2025,1
CL0000811,C0018931,V0018931,10000,06-01-2025,1
CL0000812,C0018932,V0018932,10000,06-01-2025,1
CL0000813,C0018933,V0018933,10000,06-01-2025,1
CL0000814,C0018934,V0018934,10000,06-01-2025,1
CL0000815,C0018935,V0018935,10000,06-01-2025,1
CL0000816,C0018936,V0018936,10000,06-01-2025,1
CL0000817,C0018937,V0018937,10000,06-01-2025,1
CL0000818,C0018938,V0018938,10000,06-01-2025,1
CL0000819,C0018939,V0018939,10000,06-01-2025,1
CL0000820,C0035521,V0035521,10000,13-01-2025,1
CL0000821,C0035522,V0035522,10000,13-01-2025,1
CL0000822,C0035523,V0035523,10000,13-01-2025,1
CL0000823,C0035524,V0035524,10000,13-01-2025,1
CL0000824,C0035525,V0035525,10000,13-01-2025,1
CL0000825,C0035526,V0035526,10000,13-01-2025,1
CL0000826,C0035527,V0035527,10000,13-01-2025,1
CL0000827,C0035528,V0035528,10000,13-01-2025,1
CL0000828,C0035529,V0035529,10000,13-01-2025,1
CL0000829,C0035530,V0035530,10000,13-01-2025,1
CL0000830,C0035531,V0035531,10000,13-01-2025,1
CL0000831,C0035532,V0035532,10000,13-01-2025,1
CL0000832,C0035533,V0035533,10000,13-01-2025,1
CL0000833,C0035534,V0035534,10000,13-01-2025,1
CL0000834,C0035535,V0035535,10000,13-01-2025,1
CL0000835,C0035536,V0035536,10000,13-01-2025,1
CL0000836,C0035537,V0035537,10000,13-01-2025,1
CL0000837,C0035538,V0035538,10000,13-01-2025,1
CL0000838,C0035539,V0035539,10000,13-01-2025,1
CL0000839,C0035540,V0035540,10000,13-01-2025,1
CL0000840,C0035541,V0035541,10000,13-01-2025,1
CL0000841,C0035542,V0035542,10000,13-01-2025,1
CL0000842,C0035543,V0035543,10000,13-01-2025,1
CL0000843,C0035544,V0035544,10000,13-01-2025,1
CL0000844,C0035545,V0035545,10000,13-01-2025,1
CL0000845,C0035546,V0035546,10000,13-01-2025,1
CL0000846,C0035547,V0035547,10000,13-01-2025,1
CL0000847,C0035548,V0035548,10000,13-01-2025,1
CL0000848,C0035549,V0035549,10000,13-01-2025,1
CL0000849,C0035550,V0035550,10000,13-01-2025,1
CL0000850,C0035551,V0035551,10000,13-01-2025,1
CL0000851,C0035552,V0035552,10000,13-01-2025,1
CL0000852,C0035553,V0035553,10000,13-01-2025,1
CL0000853,C0035554,V0035554,10000,13-01-2025,1
CL0000854,C0035555,V0035555,10000,13-01-2025,1
CL0000855,C0035556,V0035556,10000,13-01-2025,1
CL0000856,C0035557,V0035557,10000,13-01-2025,1
CL0000857,C0035558,V0035558,10000,13-01-2025,1
CL0000858,C0035559,V0035559,10000,13-01-2025,1
CL0000859,C0035560,V0035560,10000,13-01-2025,1
CL0000860,C0035561,V0035561,10000,13-01-2025,1
CL0000861,C0035562,V0035562,10000,13-01-2025,1
CL0000862,C0035563,V0035563,10000,13-01-2025,1
CL0000863,C0035564,V0035564,10000,13-01-2025,1
CL0000864,C0035565,V0035565,10000,13-01-2025,1
CL0000865,C0035566,V0035566,10000,13-01-2025,1
CL0000866,C0035567,V0035567,10000,13-01-2025,1
CL0000867,C0035568,V0035568,10000,13-01-2025,1
CL0000868,C0035569,V0035569,10000,13-01-2025,1
CL0000869,C0035570,V0035570,10000,13-01-2025,1
CL0000870,C0035571,V0035571,10000,13-01-2025,1
CL0000871,C0035572,V0035572,10000,13-01-2025,1
CL0000872,C0035573,V0035573,10000,13-01-2025,1
CL0000873,C0035574,V0035574,10000,13-01-2025,1
CL0000874,C0035575,V0035575,10000,13-01-2025,1
CL0000875,C0035576,V0035576,10000,13-01-2025,1
CL0000876,C0035577,V0035577,10000,13-01-2025,1
CL0000877,C0035578,V0035578,10000,13-01-2025,1
CL0000878,C0035579,V0035579,10000,13-01-2025,1
CL0000879,C0035580,V0035580,10000,13-01-2025,1
CL0000880,C0035581,V0035581,10000,13-01-2025,1
CL0000881,C0035582,V0035582,10000,13-01-2025,1
CL0000882,C0035583,V0035583,10000,13-01-2025,1
CL0000883,C0035584,V0035584,10000,13-01-2025,1
CL0000884,C0035585,V0035585,10000,13-01-2025,1
CL0000885,C0035586,V0035586,10000,13-01-2025,1
CL0000886,C0035587,V0035587,10000,13-01-2025,1
CL0000887,C0035588,V0035588,10000,13-01-2025,1
CL0000888,C0035589,V0035589,10000,13-01-2025,1
CL0000889,C0035590,V0035590,10000,13-01-2025,1
CL0000890,C0035591,V0035591,10000,13-01-2025,1
CL0000891,C0035592,V0035592,10000,13-01-2025,1
CL0000892,C0035593,V0035593,10000,13-01-2025,1
CL0000893,C0035594,V0035594,10000,13-01-2025,1
CL0000894,C0035595,V0035595,10000,13-01-2025,1
CL0000895,C0035596,V0035596,10000,13-01-2025,1
CL0000896,C0035597,V0035597,10000,13-01-2025,1
CL0000897,C0035598,V0035598,10000,13-01-2025,1
CL0000898,C0035599,V0035599,10000,13-01-2025,1
CL0000899,C0035600,V0035600,10000,13-01-2025,1
CL0000900,C0035601,V0035601,10000,13-01-2025,1
CL0000901,C0035602,V0035602,10000,13-01-2025,1
CL0000902,C0035603,V0035603,10000,13-01-2025,1
CL0000903,C0035604,V0035604,10000,13-01-2025,1
CL0000904,C0035605,V0035605,10000,13-01-2025,1
CL0000905,C0035606,V0035606,10000,13-01-2025,1
CL0000906,C0035607,V0035607,10000,13-01-2025,1
CL0000907,C0035608,V0035608,10000,13-01-2025,1
CL0000908,C0035609,V0035609,10000,13-01-2025,1
CL0000909,C0035610,V0035610,10000,13-01-2025,1
CL0000910,C0035611,V0035611,10000,13-01-2025,1
CL0000911,C0035612,V0035612,10000,13-01-2025,1
CL0000912,C0035613,V0035613,10000,13-01-2025,1
CL0000913,C0035614,V0035614,10000,13-01-2025,1
CL0000914,C0035615,V0035615,10000,13-01-2025,1
CL0000915,C0035616,V0035616,10000,13-01-2025,1
CL0000916,C0035617,V0035617,10000,13-01-2025,1
CL0000917,C0035618,V0035618,10000,13-01-2025,1
CL0000918,C0035619,V0035619,10000,13-01-2025,1
CL0000919,C0035620,V0035620,10000,13-01-2025,1
CL0000920,C0035621,V0035621,10000,13-01-2025,1
CL0000921,C0035622,V0035622,10000,13-01-2025,1
CL0000922,C0035623,V0035623,10000,13-01-2025,1
CL0000923,C0035624,V0035624,10000,13-01-2025,1
CL0000924,C0035625,V0035625,10000,13-01-2025,1
CL0000925,C0035626,V0035626,10000,13-01-2025,1
CL0000926,C0035627,V0035627,10000,13-01-2025,1
CL0000927,C0035628,V0035628,10000,13-01-2025,1
CL0000928,C0035629,V0035629,10000,13-01-2025,1
CL0000929,C0035630,V0035630,10000,13-01-2025,1
CL0000930,C0035631,V0035631,10000,13-01-2025,1
CL0000931,C0035632,V0035632,10000,13-01-2025,1
CL0000932,C0035633,V0035633,10000,13-01-2025,1
CL0000933,C0035634,V0035634,10000,13-01-2025,1
CL0000934,C0035635,V0035635,10000,13-01-2025,1
CL0000935,C0035636,V0035636,10000,13-01-2025,1
CL0000936,C0035637,V0035637,10000,13-01-2025,1
CL0000937,C0035638,V0035638,10000,13-01-2025,1
